Number,First Prime
783689,0
783665,156733
783691,0
783683,46099
783701,0
783703,0
783707,0
783719,0
783721,0
783709,2789
783733,0
783737,0
783723,261241
783743,0
783749,0
783739,71249
783763,0
783745,156749
783767,0
783751,46103
783779,0
783781,0
783787,0
783791,0
783793,0
783799,0
783803,0
783829,0
783869,0
783809,60293
783877,0
783833,11699
783931,0
783871,71261
783953,0
783883,41257
784009,0
783941,2473
784039,0
783961,19121
784061,0
784011,261337
784081,0
784041,261347
784087,0
784067,21191
784097,0
784085,156817
784103,0
784089,87121
784109,0
784099,5641
784117,0
784129,0
784111,41269
784153,0
784121,60317
784171,0
784133,112019
784181,0
784157,71287
784183,0
784177,1559
784211,0
784213,0
784197,87133
784219,0
784229,0
784217,112031
784243,0
784221,261407
784249,0
784237,967
784283,0
784247,27043
784307,0
784253,1201
784309,0
784291,3517
784313,0
784321,0
784327,0
784317,261439
784349,0
784351,0
784331,25301
784367,0
784373,0
784353,261451
784379,0
784387,0
784375,251
784409,0
784381,60337
784411,0
784389,261463
784423,0
784447,0
784417,7331
784451,0
784427,112061
784457,0
784463,0
784471,0
784459,60343
784481,0
784469,112067
784489,0
784475,31379
784501,0
784483,112069
784513,0
784493,1787
784541,0
784505,156901
784543,0
784517,25307
784547,0
784561,0
784573,0
784549,9931
784577,0
784565,156913
784583,0
784603,0
784579,25309
784627,0
784587,261529
784649,0
784607,1187
784661,0
784629,87181
784687,0
784657,3943
784697,0
784663,71333
784717,0
784689,261563
784723,0
784699,19139
784727,0
784721,112103
784753,0
784789,0
784729,71339
784799,0
784761,261587
784831,0
784793,18251
784837,0
784801,2371
784841,0
784835,156967
784859,0
784867,0
784843,4999
784897,0
784913,0
784879,18253
784919,0
784899,87211
784939,0
784957,0
784921,34127
784961,0
784943,27067
784981,0
785003,0
784963,7621
785017,0
784989,87221
785033,0
785007,87223
785053,0
785019,261673
785093,0
785035,157007
785101,0
785063,947
785107,0
785095,157019
785119,0
785123,0
785111,46183
785129,0
785121,261707
785143,0
785153,0
785131,211
785159,0
785149,1021
785167,0
785203,0
785161,60397
785207,0
785171,4817
785219,0
785221,0
785209,2477
785227,0
785249,0
785269,0
785231,13309
785287,0
785255,157051
785293,0
785271,261757
785299,0
785303,0
785297,1361
785311,0
785321,0
785305,157061
785329,0
785313,87257
785333,0
785327,41333
785341,0
785347,0
785339,9941
785353,0
785357,0
785363,0
785377,0
785359,4339
785413,0
785369,60413
785423,0
785381,34147
785431,0
785419,3259
785459,0
785429,9463
785461,0
785437,19157
785483,0
785501,0
785467,13313
785503,0
785489,5651
785527,0
785537,0
785507,1307
785549,0
785529,87281
785569,0
785539,971
785573,0
785551,60427
785579,0
785591,0
785597,0
785623,0
785627,0
785599,2251
785641,0
785651,0
785633,25343
785671,0
785643,261881
785693,0
785657,34159
785717,0
785677,5273
785731,0
785705,157141
785737,0
785719,71429
785753,0
785773,0
785743,112249
785777,0
785759,60443
785779,0
785801,0
785803,0
785783,41357
785809,0
785839,0
785807,71437
785857,0
785815,157163
785861,0
785849,2837
785879,0
785903,0
785867,1093
785921,0
785885,157177
785923,0
785905,157181
785947,0
785951,0
785931,261977
785963,0
785949,261983
786001,0
785953,112279
786013,0
785969,5737
786017,0
786007,1867
786031,0
786047,0
786019,4651
786053,0
786033,87337
786059,0
786061,0
786055,157211
786077,0
786109,0
786067,25357
786127,0
786079,112297
786151,0
786113,1033
786167,0
786133,1151
786173,0
786153,262051
786179,0
786197,0
786211,0
786181,71471
786223,0
786203,71473
786241,0
786215,157243
786251,0
786229,12889
786271,0
786307,0
786259,9473
786311,0
786281,1109
786319,0
786309,262103
786329,0
786313,71483
786337,0
786321,29123
786349,0
786333,262111
786371,0
786341,18287
786407,0
786353,41387
786419,0
786373,112339
786431,0
786409,60493
786433,0
786421,19181
786449,0
786469,0
786437,46261
786491,0
786453,262151
786547,0
786473,12893
786551,0
786493,8837
786553,0
786587,0
786589,0
786557,7351
786613,0
786629,0
786593,6961
786659,0
786617,60509
786661,0
786631,4547
786673,0
786691,0
786663,87407
786697,0
786677,3061
786701,0
786693,262231
786703,0
786699,29137
786707,0
786719,0
786739,0
786711,262237
786763,0
786725,31469
786803,0
786743,46279
786823,0
786767,8111
786829,0
786809,41411
786833,0
786827,16741
786859,0
786881,0
786839,12899
786887,0
786869,5281
786889,0
786883,13337
786901,0
786931,0
786893,11083
786937,0
786907,71537
786941,0
786949,0
786939,262313
786959,0
786943,18301
786971,0
786953,21269
786979,0
786963,262321
786983,0
786977,4549
787021,0
787043,0
786987,87443
787051,0
787025,31481
787057,0
787047,262349
787067,0
787053,262351
787069,0
787061,71551
787079,0
787091,0
787099,0
787081,2801
787123,0
787093,7793
787139,0
787103,14851
787153,0
787131,29153
787181,0
787141,2531
787187,0
787161,262387
787207,0
787217,0
787193,71563
787243,0
787211,1777
787261,0
787219,46307
787277,0
787247,4079
787289,0
787271,6967
787309,0
787279,1297
787331,0
787291,2687
787333,0
787313,34231
787337,0
787357,0
787361,0
787343,2269
787427,0
787429,0
787363,2927
787433,0
787439,0
787447,0
787469,0
787441,6011
787477,0
787453,4831
787483,0
787471,21283
787489,0
787481,971
787513,0
787487,19207
787517,0
787499,1153
787519,0
787529,0
787537,0
787523,71593
787541,0
787533,262511
787547,0
787539,262513
787573,0
787601,0
787549,112507
787609,0
787577,16073
787621,0
787603,11093
787639,0
787613,5749
787649,0
787623,262541
787667,0
787643,2803
787697,0
787651,19211
787711,0
787671,29173
787747,0
787701,262567
787751,0
787715,157543
787757,0
787749,262583
787769,0
787753,9491
787771,0
787777,0
787783,0
787775,31511
787793,0
787781,6203
787807,0
787789,1229
787811,0
787795,157559
787817,0
787823,0
787813,60601
787837,0
787819,34253
787879,0
787825,31513
787883,0
787847,7649
787903,0
787881,262627
787907,0
787891,60607
787939,0
787973,0
787909,1277
787981,0
787943,60611
787993,0
787977,87553
787999,0
787991,5669
788009,0
787997,112571
788023,0
788003,34261
788027,0
788011,112573
788033,0
788041,0
788031,87559
788071,0
788039,112577
788077,0
788043,262681
788087,0
788089,0
788079,262693
788093,0
788107,0
788091,262697
788129,0
788099,60623
788153,0
788111,2381
788159,0
788131,953
788167,0
788157,29191
788173,0
788189,0
788169,262723
788209,0
788185,157637
788213,0
788191,27179
788231,0
788261,0
788217,262739
788267,0
788241,262747
788287,0
788263,16087
788309,0
788275,31531
788317,0
788293,71663
788321,0
788311,3271
788351,0
788353,0
788323,1061
788357,0
788363,0
788369,0
788377,0
788383,0
788373,9733
788387,0
788381,71671
788393,0
788399,0
788413,0
788395,157679
788419,0
788401,6977
788429,0
788449,0
788421,262807
788467,0
788437,60649
788479,0
788453,1619
788497,0
788471,19231
788521,0
788483,7369
788527,0
788501,112643
788531,0
788525,31541
788537,0
788549,0
788533,1873
788561,0
788539,27191
788563,0
788551,1381
788569,0
788603,0
788567,60659
788621,0
788573,1193
788651,0
788605,157721
788659,0
788623,71693
788677,0
788653,13367
788687,0
788661,87629
788701,0
788679,87631
788719,0
788689,71699
788761,0
788703,262901
788779,0
788723,359
788789,0
788769,87641
788813,0
788783,46399
788819,0
788797,6211
788849,0
788863,0
788821,71711
788867,0
788855,157771
788869,0
788873,0
788891,0
788871,262957
788897,0
788875,6311
788903,0
788927,0
788899,41521
788933,0
788909,71719
788941,0
788929,3739
788947,0
788939,3301
788959,0
788943,262981
788971,0
788951,21323
788993,0
788965,157793
788999,0
788981,821
789001,0
788995,157799
789017,0
789029,0
789011,14887
789031,0
789023,11113
789067,0
789077,0
789037,1607
789091,0
789069,263023
789097,0
789079,6983
789101,0
789109,0
789121,0
789133,0
789111,87679
789137,0
789149,0
789169,0
789139,60703
789181,0
789151,71741
789221,0
789175,31567
789227,0
789183,9743
789251,0
789223,14891
789311,0
789231,263077
789323,0
789253,5297
789331,0
789313,112759
789343,0
789325,31573
789367,0
789333,263111
789377,0
789347,60719
789389,0
789371,71761
789391,0
789379,4007
789407,0
789419,0
789397,112771
789443,0
789413,9511
789473,0
789421,919
789491,0
789445,157889
789493,0
789479,13381
789511,0
789527,0
789497,46441
789533,0
789513,263171
789557,0
789529,60733
789571,0
789535,157907
789577,0
789559,6217
789587,0
789573,263191
789589,0
789581,60737
789611,0
789623,0
789593,112799
789631,0
789617,21341
789653,0
789625,6317
789671,0
789637,3389
789673,0
789655,157931
789683,0
789689,0
789679,71789
789709,0
789687,87743
789713,0
789703,4363
789721,0
789731,0
789717,263239
789739,0
789727,2851
789749,0
789737,4673
789793,0
789743,4729
789823,0
789751,34337
789829,0
789797,1493
789847,0
789827,991
789851,0
789839,21347
789857,0
789883,0
789853,2791
789941,0
789861,263287
789959,0
789893,60761
789961,0
789947,19267
789967,0
789977,0
789979,0
789969,263323
790003,0
790021,0
789983,6991
790033,0
790007,46471
790043,0
790025,31601
790051,0
790037,953
790057,0
790045,158009
790063,0
790087,0
790093,0
790067,6221
790099,0
790091,4567
790121,0
790169,0
790103,3391
790171,0
790123,7823
790189,0
790199,0
790173,87797
790201,0
790193,19273
790219,0
790241,0
790203,263401
790261,0
790223,16127
790271,0
790243,9521
790277,0
790263,29269
790289,0
790273,71843
790291,0
790287,263429
790327,0
790331,0
790297,18379
790333,0
790329,263443
790351,0
790369,0
790337,27253
790379,0
790355,158071
790397,0
790373,3307
790403,0
790385,158077
790417,0
790421,0
790411,4733
790429,0
790451,0
790423,13397
790459,0
790433,112919
790481,0
790457,41603
790501,0
790463,1277
790513,0
790483,46499
790519,0
790507,2917
790523,0
790529,0
790547,0
790567,0
790537,71867
790583,0
790549,4139
790589,0
790571,41609
790607,0
790613,0
790591,2939
790633,0
790609,41611
790637,0
790619,46507
790649,0
790651,0
790639,1801
790693,0
790697,0
790657,112951
790703,0
790709,0
790701,263567
790733,0
790705,158141
790739,0
790711,10009
790747,0
790753,0
790781,0
790749,29287
790793,0
790757,71887
790817,0
790787,5237
790819,0
790799,41621
790831,0
790843,0
790821,87869
790861,0
790833,263611
790871,0
790847,6037
790879,0
790863,263621
790883,0
790873,2543
790897,0
790927,0
790889,71899
790957,0
790903,823
790961,0
790929,87881
790967,0
790969,0
790963,16829
790991,0
790997,0
790971,263657
791003,0
791009,0
790999,71909
791017,0
791005,158201
791029,0
791047,0
791019,29297
791053,0
791031,263677
791081,0
791051,7393
791093,0
791057,16831
791099,0
791083,6229
791111,0
791117,0
791101,10837
791137,0
791113,7001
791159,0
791119,113017
791191,0
791143,7681
791201,0
791161,113023
791209,0
791199,87911
791227,0
791207,27283
791233,0
791211,263737
791251,0
791257,0
791237,14929
791261,0
791253,87917
791291,0
791309,0
791263,71933
791311,0
791293,41647
791317,0
791321,0
791347,0
791363,0
791327,5693
791377,0
791351,71941
791387,0
791369,41651
791411,0
791379,87931
791419,0
791389,2857
791431,0
791417,71947
791443,0
791425,31657
791447,0
791437,157
791473,0
791489,0
791451,3257
791519,0
791477,8893
791543,0
791491,1889
791561,0
791521,41659
791563,0
791547,263849
791569,0
791573,0
791567,113081
791599,0
791627,0
791575,31663
791629,0
791601,263867
791657,0
791663,0
791631,87959
791677,0
791699,0
791669,19309
791773,0
791681,71971
791783,0
791701,1279
791789,0
791777,113111
791797,0
791785,158357
791801,0
791793,87977
791803,0
791799,263933
791827,0
791849,0
791807,3313
791851,0
791829,29327
791887,0
791891,0
791853,263951
791897,0
791899,0
791893,3011
791909,0
791927,0
791929,0
791917,113131
791933,0
791951,0
791969,0
791937,3259
791971,0
791953,1117
791993,0
792023,0
791981,1733
792031,0
791999,60923
792037,0
792027,88003
792041,0
792035,158407
792049,0
792039,264013
792061,0
792043,113149
792067,0
792053,41687
792073,0
792063,88007
792101,0
792071,113153
792107,0
792079,19319
792109,0
792119,0
792131,0
792113,113159
792151,0
792125,6337
792163,0
792137,4021
792179,0
792153,29339
792223,0
792169,113167
792227,0
792181,60937
792229,0
792241,0
792247,0
792239,113177
792257,0
792245,158449
792263,0
792249,264083
792277,0
792259,60943
792283,0
792269,10853
792293,0
792299,0
792287,2351
792301,0
792307,0
792317,0
792303,264101
792359,0
792313,2207
792371,0
792323,113189
792377,0
792361,18427
792383,0
792397,0
792381,264127
792413,0
792389,60953
792443,0
792399,264133
792461,0
792417,264139
792479,0
792445,158489
792481,0
792463,113209
792487,0
792521,0
792529,0
792491,113213
792551,0
792523,46619
792553,0
792535,158507
792559,0
792563,0
792581,0
792593,0
792569,3461
792601,0
792583,72053
792613,0
792595,158519
792629,0
792607,127
792637,0
792619,18433
792641,0
792631,113233
792643,0
792647,0
792667,0
792679,0
792653,19333
792689,0
792671,6551
792691,0
792683,2801
792697,0
792703,0
792709,0
792713,0
792707,10859
792731,0
792711,88079
792751,0
792719,1319
792769,0
792733,9551
792793,0
792755,158551
792797,0
792773,27337
792821,0
792871,0
792801,29363
792881,0
792823,1831
792893,0
792875,6343
792907,0
792887,25577
792919,0
792903,264301
792929,0
792913,6553
792941,0
792923,10037
792959,0
792931,46643
792973,0
792943,6053
792983,0
792967,16183
792989,0
792977,7411
792991,0
792985,158597
793043,0
793069,0
792993,264331
793099,0
793047,264349
793103,0
793071,9791
793123,0
793129,0
793105,158621
793139,0
793127,5323
793159,0
793133,72103
793181,0
793141,11171
793187,0
793161,88129
793189,0
793183,13003
793207,0
793229,0
793199,72109
793253,0
793209,264403
793279,0
793235,158647
793297,0
793259,25589
793301,0
793283,11173
793327,0
793333,0
793303,113329
793337,0
793329,264443
793343,0
793379,0
793341,29383
793399,0
793349,1307
793439,0
793381,1721
793447,0
793403,61031
793453,0
793487,0
793449,29387
793489,0
793457,16193
793493,0
793511,0
793517,0
793495,158699
793519,0
793513,113359
793537,0
793547,0
793521,88169
793553,0
793541,113363
793561,0
793549,13009
793591,0
793559,61043
793601,0
793567,11177
793607,0
793593,88177
793621,0
793603,1999
793627,0
793609,13451
793633,0
793669,0
793631,25601
793673,0
793643,27367
793691,0
793699,0
793677,264559
793711,0
793693,25603
793717,0
793703,1657
793721,0
793733,0
793739,0
793731,264577
793757,0
793735,158747
793769,0
793741,61057
793777,0
793763,41777
793787,0
793771,72161
793789,0
793783,16889
793813,0
793841,0
793795,158759
793843,0
793823,18461
793853,0
793867,0
793847,7283
793889,0
793855,158771
793901,0
793873,3089
793927,0
793893,264631
793931,0
793903,72173
793939,0
793929,264643
793957,0
793937,34519
793967,0
793943,3467
793979,0
793963,13457
793981,0
793973,4871
793999,0
794009,0
793987,4157
794011,0
794007,88223
794023,0
794033,0
794015,158803
794039,0
794041,0
794063,0
794071,0
794043,9803
794077,0
794069,2399
794089,0
794111,0
794083,1009
794113,0
794091,264697
794119,0
794137,0
794117,2129
794141,0
794123,6563
794149,0
794153,0
794147,8923
794161,0
794173,0
794179,0
794169,88241
794191,0
794177,1283
794201,0
794183,61091
794203,0
794193,264731
794207,0
794221,0
794231,0
794215,158843
794239,0
794225,31769
794249,0
794237,1579
794327,0
794243,4591
794341,0
794251,25621
794363,0
794329,1163
794383,0
794347,16901
794389,0
794369,4159
794399,0
794407,0
794413,0
794401,3469
794449,0
794411,5261
794471,0
794421,29423
794473,0
794453,72223
794477,0
794483,0
794491,0
794479,113497
794509,0
794487,264829
794531,0
794497,72227
794537,0
794513,27397
794543,0
794533,947
794551,0
794539,19379
794557,0
794545,158909
794569,0
794579,0
794567,7867
794587,0
794573,61121
794593,0
794583,29429
794641,0
794591,113513
794653,0
794601,88289
794657,0
794643,264881
794659,0
794669,0
794693,0
794663,5717
794711,0
794671,13469
794741,0
794697,264899
794743,0
794731,331
794749,0
794779,0
794747,827
794831,0
794753,4759
794879,0
794783,72253
794881,0
794833,61141
794887,0
794921,0
794883,264961
794923,0
794889,88321
794953,0
794957,0
794927,16223
794993,0
794999,0
794959,72269
795001,0
795007,0
795023,0
795071,0
795009,265003
795077,0
795029,1811
795079,0
795073,46769
795083,0
795097,0
795101,0
795085,159017
795103,0
795121,0
795127,0
795107,46771
795139,0
795125,6361
795149,0
795131,41849
795161,0
795143,13477
795187,0
795157,72287
795203,0
795163,1229
795211,0
795191,2003
795217,0
795233,0
795239,0
795221,16229
795251,0
795237,265079
795253,0
795241,21493
795299,0
795307,0
795257,13037
795323,0
795329,0
795313,1289
795337,0
795343,0
795331,7433
795349,0
795339,1091
795427,0
795347,113621
795449,0
795351,265117
795461,0
795433,2957
795467,0
795451,10069
795479,0
795463,21499
795493,0
795469,7723
795503,0
795485,159097
795517,0
795499,27431
795527,0
795507,265169
795533,0
795521,2099
795539,0
795529,113647
795551,0
795581,0
795541,3301
795589,0
795559,5807
795601,0
795643,0
795593,34591
795647,0
795607,1051
795649,0
795653,0
795659,0
795661,0
795667,0
795679,0
795703,0
795671,2293
795709,0
795689,15013
795713,0
795707,72337
795727,0
795737,0
795719,46807
795761,0
795733,13487
795763,0
795741,265247
795791,0
795793,0
795771,29473
795797,0
795799,0
795803,0
795827,0
795829,0
795805,159161
795871,0
795877,0
795831,265277
795913,0
795875,6367
795917,0
795881,7727
795931,0
795937,0
795919,10903
795941,0
795943,0
795939,265313
795947,0
795979,0
795983,0
795953,1429
795997,0
796001,0
795989,13049
796009,0
795999,265333
796063,0
796003,61231
796067,0
796011,265337
796091,0
796121,0
796069,2281
796139,0
796093,46829
796141,0
796123,11213
796151,0
796171,0
796143,265381
796177,0
796153,929
796181,0
796175,31847
796189,0
796193,0
796183,7883
796217,0
796247,0
796197,265399
796259,0
796221,88469
796267,0
796249,1583
796291,0
796261,19421
796303,0
796269,265423
796307,0
796301,6581
796337,0
796339,0
796309,41911
796361,0
796363,0
796343,19423
796373,0
796379,0
796387,0
796377,265459
796391,0
796381,5813
796409,0
796447,0
796393,61261
796451,0
796413,265471
796459,0
796449,265483
796487,0
796453,113779
796493,0
796463,7307
796517,0
796489,18523
796531,0
796501,46853
796541,0
796519,1901
796553,0
796533,265511
796561,0
796547,1291
796567,0
796555,159311
796571,0
796583,0
796591,0
796573,21529
796619,0
796589,19429
796633,0
796595,159319
796657,0
796623,265541
796673,0
796637,46861
796687,0
796663,113809
796693,0
796679,61283
796699,0
796709,0
796711,0
796701,265567
796751,0
796759,0
796713,265571
796769,0
796753,19433
796777,0
796781,0
796771,1087
796799,0
796801,0
796783,61291
796813,0
796819,0
796805,159361
796847,0
796849,0
796821,265607
796853,0
796867,0
796871,0
796857,265619
796877,0
796889,0
796921,0
796879,41941
796931,0
796891,27479
796933,0
796923,88547
796937,0
796951,0
796967,0
796945,159389
796969,0
796959,9839
796981,0
797003,0
796973,34651
797009,0
796987,3307
797021,0
797029,0
797015,159403
797033,0
797023,2081
797039,0
797051,0
797035,159407
797053,0
797047,2963
797057,0
797063,0
797077,0
797059,2297
797119,0
797071,72461
797131,0
797081,19441
797143,0
797123,27487
797161,0
797133,265711
797171,0
797149,229
797201,0
797207,0
797177,18539
797273,0
797281,0
797213,983
797287,0
797275,31891
797309,0
797285,159457
797311,0
797291,72481
797333,0
797353,0
797315,159463
797359,0
797337,29531
797383,0
797389,0
797361,265787
797399,0
797417,0
797393,4007
797429,0
797407,61339
797473,0
797421,265807
797497,0
797431,5281
797507,0
797477,5821
797509,0
797499,29537
797539,0
797549,0
797513,1301
797551,0
797541,265847
797557,0
797561,0
797567,0
797569,0
797579,0
797581,0
797591,0
797593,0
797583,265861
797611,0
797627,0
797603,1567
797633,0
797613,265871
797647,0
797629,113947
797681,0
797639,41981
797689,0
797649,265883
797701,0
797683,21559
797711,0
797695,159539
797729,0
797705,159541
797743,0
797717,5081
797747,0
797737,19457
797767,0
797773,0
797749,1723
797813,0
797833,0
797777,2819
797851,0
797815,159563
797869,0
797837,2549
797887,0
797855,159571
797897,0
797871,265957
797911,0
797891,1289
797917,0
797899,7457
797933,0
797913,88657
797947,0
797921,6091
797957,0
797939,34693
797977,0
797949,88661
797987,0
797959,1951
798023,0
797981,41999
798043,0
797989,7321
798059,0
798027,266009
798067,0
798047,4051
798071,0
798061,72551
798079,0
798069,266023
798089,0
798073,1459
798097,0
798081,266027
798101,0
798091,114013
798121,0
798131,0
798103,1709
798139,0
798125,1277
798143,0
798137,10103
798151,0
798141,266047
798173,0
798145,159629
798179,0
798153,266051
798191,0
798177,266059
798197,0
798181,1433
798199,0
798221,0
798223,0
798217,114031
798227,0
798251,0
798257,0
798229,19469
798263,0
798253,11243
798271,0
798293,0
798267,266089
798319,0
798277,5743
798331,0
798297,266099
798373,0
798323,42017
798383,0
798333,266111
798397,0
798377,9619
798403,0
798387,266129
798409,0
798401,10937
798443,0
798407,8231
798451,0
798411,266137
798461,0
798449,6287
798481,0
798459,266153
798487,0
798463,2551
798503,0
798485,159697
798517,0
798489,88721
798521,0
798505,159701
798527,0
798533,0
798569,0
798529,25759
798599,0
798535,159707
798613,0
798579,9859
798641,0
798601,8233
798647,0
798617,2053
798649,0
798667,0
798691,0
798653,25763
798697,0
798669,88741
798701,0
798695,159739
798713,0
798727,0
798709,9623
798737,0
798717,266239
798751,0
798731,3037
798757,0
798739,1303
798773,0
798781,0
798761,4783
798799,0
798823,0
798783,266261
798871,0
798803,19483
798887,0
798827,4139
798911,0
798873,266291
798923,0
798891,266297
798929,0
798913,1733
798937,0
798925,31957
798943,0
798935,159787
798961,0
798939,88771
799003,0
798947,911
799021,0
798965,159793
799031,0
799009,3583
799061,0
799027,2371
799063,0
799033,1907
799091,0
799093,0
799067,907
799103,0
799147,0
799097,61469
799151,0
799107,266369
799171,0
799217,0
799157,2521
799219,0
799173,29599
799223,0
799259,0
799291,0
799229,4057
799301,0
799261,937
799303,0
799297,7333
799307,0
799313,0
799333,0
799343,0
799317,88813
799361,0
799339,2143
799363,0
799345,159869
799369,0
799417,0
799367,1213
799427,0
799371,88819
799441,0
799421,114203
799453,0
799429,4787
799471,0
799447,6607
799481,0
799457,34759
799483,0
799473,266491
799489,0
799507,0
799523,0
799495,159899
799529,0
799511,11933
799543,0
799525,31981
799553,0
799531,11261
799573,0
799547,114221
799609,0
799555,159911
799613,0
799577,42083
799619,0
799621,0
799633,0
799637,0
799625,6397
799651,0
799657,0
799639,1571
799661,0
799655,159931
799679,0
799723,0
799663,2767
799727,0
799681,21613
799739,0
799741,0
799753,0
799759,0
799747,61519
799789,0
799801,0
799761,266587
799807,0
799793,1171
799817,0
799803,88867
799837,0
799809,266603
799853,0
799819,7919
799859,0
799847,5297
799873,0
799857,88873
799891,0
799861,10957
799921,0
799877,4733
799949,0
799895,159979
799961,0
799923,266641
799979,0
799991,0
799963,34781
799993,0
799983,29629
799999,0
800011,0
799997,72727
800029,0
800003,47059
800053,0
800013,266671
800057,0
800031,266677
800077,0
800083,0
800059,61543
800089,0
800113,0
800087,2089
800117,0
800091,29633
800119,0
800123,0
800131,0
800143,0
800127,88903
800159,0
800133,266711
800161,0
800155,160031
800171,0
800209,0
800165,160033
800213,0
800177,114311
800221,0
800231,0
800219,2333
800237,0
800225,32009
800243,0
800233,114319
800281,0
800287,0
800245,160049
800291,0
800311,0
800329,0
800293,61561
800333,0
800317,16333
800351,0
800357,0
800339,1237
800399,0
800353,15101
800407,0
800363,17029
800417,0
800401,114343
800419,0
800441,0
800447,0
800431,4793
800473,0
800477,0
800453,13567
800483,0
800497,0
800479,47087
800509,0
800489,42131
800519,0
800507,10133
800521,0
800511,266837
800533,0
800537,0
800523,9883
800539,0
800549,0
800557,0
800543,5099
800573,0
800551,17033
800587,0
800559,88951
800593,0
800579,61583
800599,0
800589,266863
800621,0
800597,114371
800623,0
800601,266867
800647,0
800651,0
800627,7927
800659,0
800663,0
800669,0
800677,0
800687,0
800671,15107
800693,0
800707,0
800691,266897
800711,0
800697,266899
800729,0
800731,0
800713,1531
800741,0
800743,0
800759,0
800773,0
800747,13127
800783,0
800763,266921
800801,0
800781,266927
800861,0
800795,160159
800873,0
800803,6113
800879,0
800867,9649
800897,0
800903,0
800881,907
800909,0
800899,6619
800923,0
800953,0
800911,8999
800959,0
800927,17041
800971,0
800957,2269
800977,0
800963,2609
800993,0
800973,88997
800999,0
800979,266993
801001,0
800997,266999
801007,0
801011,0
801005,160201
801019,0
801037,0
801013,21649
801061,0
801023,47119
801077,0
801041,7349
801079,0
801063,29669
801103,0
801107,0
801081,89009
801127,0
801137,0
801109,7487
801179,0
801131,2851
801187,0
801139,10141
801197,0
801181,19541
801217,0
801189,89021
801247,0
801203,61631
801277,0
801221,1481
801289,0
801253,11959
801293,0
801281,61637
801301,0
801291,267097
801331,0
801299,27631
801337,0
801311,114473
801341,0
801349,0
801371,0
801343,34841
801379,0
801353,114479
801403,0
801373,4027
801407,0
801389,34843
801419,0
801421,0
801409,114487
801461,0
801469,0
801425,32057
801487,0
801463,61651
801503,0
801473,953
801517,0
801491,17053
801539,0
801511,8263
801551,0
801523,1439
801557,0
801541,61657
801569,0
801553,42187
801571,0
801559,72869
801607,0
801611,0
801575,32063
801617,0
801609,267203
801631,0
801641,0
801621,89069
801677,0
801637,7937
801683,0
801643,967
801701,0
801681,267227
801707,0
801687,267229
801709,0
801733,0
801761,0
801713,72883
801791,0
801737,47161
801809,0
801763,27647
801811,0
801793,1213
801817,0
801833,0
801813,267271
801841,0
801823,72893
801859,0
801835,160367
801883,0
801847,1321
801947,0
801863,9661
801949,0
801887,3049
801959,0
801973,0
801951,267317
801989,0
801963,89107
802007,0
801977,72907
802019,0
801991,3533
802027,0
802013,2423
802031,0
802021,72911
802037,0
802073,0
802033,34871
802103,0
802039,114577
802121,0
802075,32083
802127,0
802107,89123
802129,0
802133,0
802141,0
802147,0
802139,61703
802159,0
802143,3301
802163,0
802151,114593
802177,0
802181,0
802167,267389
802183,0
802189,0
802231,0
802253,0
802193,114599
802279,0
802233,89137
802283,0
802257,267419
802297,0
802331,0
802289,3329
802339,0
802299,267433
802357,0
802387,0
802353,267451
802421,0
802359,29717
802441,0
802391,4201
802453,0
802423,18661
802463,0
802443,267481
802471,0
802457,4483
802499,0
802467,9907
802511,0
802475,32099
802523,0
802501,114643
802531,0
802517,27673
802573,0
802583,0
802533,267511
802589,0
802597,0
802603,0
802591,911
802609,0
802601,1741
802643,0
802649,0
802613,114659
802651,0
802661,0
802667,0
802653,267551
802709,0
802663,5387
802721,0
802669,16381
802729,0
802717,1301
802733,0
802727,11981
802751,0
802759,0
802741,5113
802777,0
802753,114679
802783,0
802761,267587
802787,0
802779,267593
802793,0
802799,0
802811,0
802829,0
802801,3359
802831,0
802817,2857
802873,0
802909,0
802833,267611
802913,0
802877,10163
802933,0
802911,267637
802951,0
802915,160583
802969,0
802937,21701
802979,0
802955,160591
802987,0
802973,2963
803027,0
802981,27689
803041,0
802991,114713
803053,0
803029,47237
803057,0
803043,89227
803059,0
803087,0
803093,0
803069,2153
803119,0
803141,0
803095,160619
803171,0
803123,1117
803189,0
803143,73013
803207,0
803177,1061
803227,0
803191,9677
803237,0
803209,73019
803251,0
803269,0
803239,4643
803273,0
803255,160651
803287,0
803311,0
803279,3361
803323,0
803289,267763
803333,0
803315,160663
803347,0
803327,114761
803359,0
803339,42281
803389,0
803349,89261
803393,0
803371,17093
803399,0
803391,267797
803417,0
803441,0
803401,1427
803443,0
803419,2617
803447,0
803449,0
803461,0
803479,0
803457,89273
803483,0
803467,114781
803497,0
803501,0
803485,160697
803513,0
803499,267833
803519,0
803507,11317
803549,0
803587,0
803521,13619
803591,0
803555,160711
803609,0
803589,267863
803611,0
803593,114799
803623,0
803629,0
803615,160723
803651,0
803659,0
803631,267877
803669,0
803653,17099
803687,0
803661,267887
803717,0
803671,73061
803729,0
803693,73063
803731,0
803721,267907
803741,0
803749,0
803739,267913
803813,0
803743,47279
803819,0
803753,4931
803849,0
803857,0
803821,4441
803867,0
803853,89317
803893,0
803861,25931
803897,0
803869,73079
803911,0
803921,0
803899,21727
803927,0
803917,2099
803939,0
803923,25933
803963,0
803929,114847
803977,0
803941,2861
803987,0
803969,19609
803989,0
803981,47293
804007,0
